2024-06-06 21:11:08,624 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-06-06 21:52:13,505 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 21:52:13,506 [Worker-9: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 21:52:13,506 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 21:52:57,701 [Worker-27: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 21:52:57,712 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 21:52:57,713 [Worker-27: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 21:52:57,713 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 21:53:34,978 [Worker-29: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 21:53:34,979 [Worker-29: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 21:53:34,980 [Worker-29: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 21:53:34,980 [Worker-29: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 22:06:14,404 [Worker-9: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:06:14,409 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 22:06:14,410 [Worker-9: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:06:14,410 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 22:06:49,198 [Worker-30: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:databasefailover:1.0-SNAPSHOT @ /Users/shameikdutta/Desktop/Java Project/com.example.databasefailover/pom.xml.
2024-06-06 22:06:49,441 [Worker-30: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:06:49,445 [Worker-30: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 22:06:49,449 [Worker-30: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:06:49,450 [Worker-30: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 22:07:04,291 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234 [295])
2024-06-06 22:07:04,292 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/aopalliance-1.0.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/guice-5.1.0.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/httpclient-4.5.14.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/httpcore-4.4.16.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/jansi-2.4.0.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/jcl-over-slf4j-1.7.36.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-artifact-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-builder-support-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-compat-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-core-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-embedder-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-model-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-model-builder-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-plugin-api-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-repository-metadata-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-api-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-connector-basic-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-impl-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-named-locks-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-provider-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-spi-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-transport-file-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-transport-http-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-transport-wagon-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-resolver-util-1.9.18.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-settings-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-settings-builder-3.9.6.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/maven-shared-utils-3.3.4.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/org.eclipse.sisu.inject-0.9.0.M2.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/plexus-build-api-0.0.7.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/plexus-cipher-2.0.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/plexus-classworlds-2.7.0.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/plexus-component-annotations-2.1.0.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/plexus-interpolation-1.26.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/plexus-sec-dispatcher-2.0.jar
2024-06-06 22:07:04,293 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/plexus-utils-3.5.1.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/wagon-file-3.5.3.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/wagon-http-3.5.3.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/wagon-http-shared-3.5.3.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234/jars/wagon-provider-api-3.5.3.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [10])
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/com.google.guava_33.0.0.jre.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [516])
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/slf4j.api_2.0.12.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [20])
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/jakarta.annotation-api_1.3.5.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [46])
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.apache.commons.cli_1.6.0.jar
2024-06-06 22:07:04,294 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [47])
2024-06-06 22:07:04,296 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.apache.commons.commons-codec_1.16.0.jar
2024-06-06 22:07:04,296 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [53])
2024-06-06 22:07:04,296 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.apache.commons.lang3_3.14.0.jar
2024-06-06 22:07:04,296 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2024-06-06 22:07:04,296 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/com.google.guava.failureaccess_1.0.2.jar
2024-06-06 22:07:04,298 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/Users/shameikdutta/Desktop/Java Project/com.example.databasefailover":
2024-06-06 22:07:04,299 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always install
2024-06-06 22:07:04,300 [Worker-9: Launching Executing install in _Users_shameikdutta_Desktop_Java Project_com.example.databasefailover] WARN  o.e.m.i.l.MavenLaunchExtensionsSupport - Unknown or unsupported source locator org.eclipse.jdt.internal.launching.sourcelookup.advanced.AdvancedSourceLookupDirector
2024-06-06 22:08:32,503 [Worker-31: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:databasefailover:1.0-SNAPSHOT @ /Users/shameikdutta/Desktop/Java Project/com.example.databasefailover/pom.xml.
2024-06-06 22:08:32,657 [Worker-31: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:08:32,659 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 22:08:32,661 [Worker-31: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:08:32,662 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 22:08:50,969 [Worker-32: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2024-06-06 22:08:51,016 [Worker-32: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:databasefailover:1.0-SNAPSHOT @ /Users/shameikdutta/Desktop/Java Project/com.example.databasefailover/pom.xml.
2024-06-06 22:08:51,181 [Worker-32: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /com.example.databasefailover/src/main/java
2024-06-06 22:08:51,182 [Worker-32: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /com.example.databasefailover/src/main/resources
2024-06-06 22:08:51,182 [Worker-32: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /com.example.databasefailover/src/test/java
2024-06-06 22:08:51,183 [Worker-32: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /com.example.databasefailover/src/test/resources
2024-06-06 22:08:51,271 [Worker-32: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 0.00 sec, update config takes 0.00 sec 
2024-06-06 22:08:51,476 [Worker-28: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:08:51,478 [Worker-28: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 22:08:51,480 [Worker-28: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:08:51,481 [Worker-28: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 22:09:11,499 [Worker-9: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:09:11,501 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 22:09:11,501 [Worker-9: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:09:11,502 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 22:15:36,826 [Worker-34: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:15:36,830 [Worker-34: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2024-06-06 22:15:36,831 [Worker-34: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:15:36,832 [Worker-34: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2024-06-06 22:15:39,044 [Worker-33: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-06-06 22:15:39,045 [Worker-33: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
